time,wind_mean_scalar,wind_mean_vector_magnitude_speed,wind_mean_vector_direction,wind_std_direction,wind_max,radiation_in_avg,precipitation_total,tair_ClimaVUE50_avg,vapor_pressure_ClimaVUE50_avg,barom_pressure_absolute_ClimaVUE50,humidity_rel_ClimaVUE50,tair_CS215_avg,humidity_rel_CS215,tair_HygroVUE10,humidity_rel_HygroVUE10,SWR_in,SWR_out,LWR_in,LWR_out,snow_height_laser
2021-06-07T08:20:00.000,2.44314,2.433554,151.6234,5.073727,3.97,346.1,0,8.58,8.76,802.0599,78.77,8.6876,71.86919,9.2148,69.0705,409.31,68.42,326.07,388.83,69.9
2021-06-07T08:30:00.000,2.509617,2.491458,152.1968,6.890042,3.75,337.6,0,8.52,8.59,802.11,77.69,8.5405,71.7616,9.020499,68.9003,397.65,67.35,323.51,388.39,69.7
2021-06-07T08:40:00.000,2.22019,2.173413,144.8997,11.7573,3.85,324.6,0,8.849999,8.639999,802.11,75.91,8.741099,71.6068,9.1707,69.0896,612.56,110.74,306.6,407.21,69.9
2021-06-07T08:50:00.000,1.56653,1.536944,159.0148,11.1316,3.22,260.6,0,9.15,8.789999,802.19,75.31,9.2754,70.0318,9.7394,67.1917,623.37,114.37,276.02,410.57,70.1
2021-06-07T09:00:00.000,1.521123,1.189767,168.4155,37.80507,3.26,232.6,0,10.12,9.059999,802.08,73.78999,9.7586,70.3145,10.1928,67.32539,981.31,177.38,287.49,438.53,70.2
2021-06-07T09:10:00.000,2.096383,1.881349,352.0093,25.942,4.65,317.2,0,9.98,10.01,802.0099,81.37,10.4308,73.8856,9.9093,73.19289,960.5,163.44,299.08,429.97,63.1
2021-06-07T09:20:00.000,2.544897,2.470073,343.2874,13.88894,4.56,422.2,0,9.42,9.83,802.15,82.92,9.7031,76.59309,9.4443,75.1913,456.97,71.62,322.34,407.77,63.4
2021-06-07T09:30:00.000,2.296467,2.238253,352.2079,12.89641,4.11,383.1,0,9.02,9.409999,802.32,82.62,9.3235,77.6755,9.134399,75.60329,483.67,81.79,331.41,410.23,63.4
2021-06-07T09:40:00.000,2.48675,2.433516,348.3701,11.85118,3.97,455.8,0,8.96,9.35,802.32,81.48,9.1817,77.6107,9.049399,75.17509,464.61,78.22,335.84,405.78,63
2021-06-07T09:50:00.000,2.073516,1.905254,332.6368,23.07414,3.97,360.2,0,8.929999,9.339999,802.49,81.62,9.1867,80.2128,9.0342,77.4491,368.44,58.79,339.96,398.74,63.5
2021-06-07T10:00:00.000,1.87327,1.770628,336.1595,18.96036,3.48,378.5,0,8.87,9.409999,802.5,82.59,9.196799,79.2855,9.0567,76.7309,393.13,64.79,342.46,405.73,64.7
2021-06-07T10:10:00.000,1.351093,1.224687,324.2688,24.77571,2.36,381.7,0,8.85,9.42,802.54,82.56,9.316,79.06889,9.0906,76.8068,372.99,58.54,336.99,405.27,65.2
2021-06-07T10:20:00.000,2.03399,1.148623,196.3344,53.4407,6.27,333.9,0,8.589999,9.44,802.61,83.8,9.134299,78.92619,9.104799,76.45039,320.82,48.93,343.63,381.51,71.6
2021-06-07T10:30:00.000,3.520813,3.495819,159.0149,6.824716,6.9,322.4,0,7.539999,9.190001,802.6,87.93,7.6536,86.9206,8.3973,80.8996,351.67,53,360.55,383.06,72.6
2021-06-07T10:40:00.000,3.281203,3.256487,157.9193,7.030061,6.37,361.8,0,7.32,9.02,802.59,88.00999,7.3792,88.2225,7.9586,82.675,428.68,65.43,364.57,390.25,72.5
2021-06-07T10:50:00.000,2.483973,2.465167,152.0113,7.048034,4.21,434.1,0,8.01,9.36,802.5,87.25999,8.0378,87.07649,8.3818,82.77409,505.19,79.29,368.56,394.27,72.2
2021-06-07T11:00:00.000,2.298753,2.284044,163.97,6.479481,4.62,708.9,0,8.53,9.49,802.38,85.45,8.657,82.647,9.0077,78.7774,955.96,165.86,387.52,434.64,70.5
2021-06-07T11:10:00.000,2.028437,1.97908,163.0568,12.63505,4.28,653.8,0,8.99,9.67,802.14,84.13,9.587999,75.9537,9.8976,72.95039,420.15,71.65,363.3,405.35,70.7
2021-06-07T11:20:00.000,2.776176,2.767986,149.4847,4.399747,4.56,362.6,0,8.91,9.33,802.21,82.89999,9.213799,74.77699,9.8126,70.8781,370.05,62.71,318.82,393.74,72.6
2021-06-07T11:30:00.000,3.134693,3.105334,164.2297,7.839066,5.7,378.6,0,8.5,9.039999,802.24,81.65,8.8137,75.9966,9.4196,71.5102,547.08,93.98,318.37,400.94,72.6
2021-06-07T11:40:00.000,3.16736,3.102096,152.7204,11.62716,5.29,509.8,0,9.289999,8.889999,802.12,76.55,9.339999,71.99629,9.7597,69.26009,565.79,96.8,319.29,407.18,72.4
2021-06-07T11:50:00.000,3.29476,3.283239,152.0215,4.789688,5.85,568.9,0,9.429999,8.949999,802.08,76.21,9.5376,71.24319,10.0404,68.47569,701.64,120.83,321.48,419.99,72.6
2021-06-07T12:00:00.000,3.244453,3.19022,154.5992,10.47243,5.77,635.9,0,10.19,9.07,802.23,72.66,10.1895,68.6702,10.594,65.9668,640,108.65,322.95,420.07,72.5
2021-06-07T12:10:00.000,3.24723,3.201011,157.6932,9.663612,5.72,615.9,0,10.29,9.32,802.22,75.68999,10.4757,69.6821,11.0976,66.4061,637.24,107.24,331.61,424.98,72.2
2021-06-07T12:20:00.000,3.040777,3.003895,158.8134,8.920718,5.35,536.9,0,10.52,9.549999,802.21,74.43,10.5935,71.3549,11.2644,67.25539,610.95,102.81,331.53,421.17,72.2
2021-06-07T12:30:00.000,3.460543,3.408483,154.4312,9.935003,6.14,523.4,0,10.35,9.429999,802.15,74.56999,10.4234,70.48949,11.1235,66.1258,876.32,149.93,334.33,431.58,73.1
2021-06-07T12:40:00.000,3.318443,3.262845,155.5984,10.48458,6.32,597.4,0,10.61,9.33,802.1,73.28999,10.5817,69.23849,11.3055,65.54939,577.69,96.77,330.25,421.12,72.4
2021-06-07T12:50:00.000,3.399783,3.363392,147.3418,8.380287,4.98,518,0,10.59,9.15,802.1,71.22,10.4293,67.6348,11.1213,63.75129,565.58,94.92,340.65,420.2,73
2021-06-07T13:00:00.000,2.794143,2.777507,150.4174,6.250056,4.9,461.5,0,10.9,9.12,802.16,70.84,10.737,67.7751,11.226,65.0186,423.86,68.46,346.2,417.58,72.1
2021-06-07T13:10:00.000,2.247957,1.435886,51.26339,48.68419,5.18,391.4,0,10.35,9,802.3,71.18999,10.737,66.22829,10.862,64.2292,453.98,75.35,345.26,411.45,63.7
2021-06-07T13:20:00.000,2.330603,2.242056,0.9907346,15.78843,4.46,444.8,0,10.41,9.4,802.25,74.37,10.6817,73.7793,10.4995,71.7079,509.49,85.26,341.79,418.74,64.2
2021-06-07T13:30:00.000,2.390383,2.300547,351.7213,15.70281,3.95,569.7,0,10.7,9.839999,802.2,76.98,10.9141,73.475,10.7135,71.6059,459.77,77.11,337.83,420.39,65
2021-06-07T13:40:00.000,1.60671,1.551581,355.0797,15.00395,3.19,340.9,0,10.54,9.74,802.39,76.64999,10.9401,72.16,10.6893,70.65089,217.73,31.84,348.68,403.49,68
2021-06-07T13:50:00.000,1.856283,0.9166871,188.7104,57.628,5.75,166.9,0,10.37,9.33,802.55,74.6,10.5486,69.8763,10.4538,68.2555,143.71,21.45,348.37,387.94,72.4
2021-06-07T14:00:00.000,2.72293,2.448763,73.66206,25.70243,6.46,164,0,10.02,8.809999,802.66,71.62,9.9962,69.3943,9.972899,67.4453,199.44,31.28,351.31,378.28,70.4
2021-06-07T14:10:00.000,3.58533,1.795564,129.422,57.22932,7.93,236,0,9.66,8.429999,802.34,70.28999,9.729899,69.8845,9.647799,68.0062,280.69,44.25,346.44,388.63,73.8
2021-06-07T14:20:00.000,4.453773,4.301297,161.5453,14.98727,9.5,323.3,0,9.83,8.58,802.12,70.48,9.9488,68.9724,10.1234,66.7207,417.81,68.23,342.85,396.94,75.4
2021-06-07T14:30:00.000,4.062917,3.911149,187.2735,15.65508,8.49,456,0,9.82,8.53,802.02,70.06,9.9689,68.0442,10.2034,65.6821,609.95,106.11,337.59,413.27,73.9
2021-06-07T14:40:00.000,4.486603,4.372749,157.3289,12.9033,9.01,932.1,0,11.01,8.87,801.91,67.98,10.7922,66.52339,11.1998,64.26089,1023.54,189.59,320.61,438.49,74
2021-06-07T14:50:00.000,4.548833,4.491991,170.4925,9.054646,9.57,794.6,0,10.83,9.059999,801.86,69.25,10.8507,65.9586,11.7256,61.82339,597.88,110.98,295.24,421.21,72.6
2021-06-07T15:00:00.000,3.95087,3.769155,162.4651,17.37138,8.97,941.2,0,11.72,9.12,801.7899,66.91,11.3344,64.7347,12.158,61.2009,771.34,179.03,304,458.29,72.3
2021-06-07T15:10:00.000,2.65188,2.483431,144.2277,20.41465,7.63,935.1,0,12.67,9.23,801.78,64.03,12.0154,60.5745,12.7759,57.9798,1053.66,195.85,311.34,477.2,71.6
2021-06-07T15:20:00.000,2.07858,1.741587,128.6445,32.61458,4.69,679.2,0,12.55,9.21,801.7199,62.24999,12.0284,60.7482,12.4434,58.8611,949.92,178.29,297.71,454.64,71.4
2021-06-07T15:30:00.000,3.21195,3.168073,165.658,9.467147,6.21,823.9,0,11.81,9.03,801.54,64.53,11.7628,60.75669,12.6476,57.1087,832.17,154.57,283,439.97,72.3
2021-06-07T15:40:00.000,2.986387,2.909021,172.704,13.03729,6.02,566.2,0,11.37,8.69,801.69,64.34,11.4381,60.7081,12.4826,56.63359,196.32,33.77,287.41,396.77,72
2021-06-07T15:50:00.000,1.95265,1.854462,198.6499,18.16359,3.98,194.3,0,10.93,8.309999,801.96,63.59,10.9604,61.90099,11.2745,59.4766,174.1,29.16,302.07,388.54,71.5
2021-06-07T16:00:00.000,2.39218,2.364857,180.1499,8.656653,4.79,216.1,0,10.8,8.14,801.97,62.99,10.7763,62.3423,11.0603,60.16509,350.6,62.55,315.72,398.95,72.3
2021-06-07T16:10:00.000,2.448857,2.371797,183.3848,14.36867,4.96,291.9,0,10.71,8.17,801.9,63.88,10.8951,62.635,11.1115,60.8461,343.42,60.03,321.19,400.67,71.9
2021-06-07T16:20:00.000,1.73068,1.647261,193.9311,17.78311,3.98,288.3,0,10.91,8.27,801.92,63.11,11.151,63.6079,11.2392,61.49,256.48,43.44,314.65,398.93,71.2
2021-06-07T16:30:00.000,1.15689,0.8748165,332.2785,39.99632,2.23,166.3,0,10.96,8.98,802.02,68.49,11.2618,67.85339,11.1282,65.9004,123.2,20.52,304.73,381.9,71.8
2021-06-07T16:40:00.000,1.795033,1.458474,170.6231,35.07352,5.26,133.9,0,10.25,8.57,802.0699,68.53,10.3913,67.3476,10.4898,64.8894,148.05,23.76,309.25,378.38,72.1
2021-06-07T16:50:00.000,3.8563,3.83624,155.579,5.84198,6.77,143,0,9.25,8.129999,801.94,69.67,9.2724,68.9883,9.714,65.3755,139.51,22.35,307.61,373.93,72.8
2021-06-07T17:00:00.000,3.614566,3.581578,167.305,7.738194,6.1,130.6,0,8.96,8.1,801.88,70.68999,8.9711,71.5498,9.3319,67.675,133.53,21.49,320.45,372.81,73.1
2021-06-07T17:10:00.000,3.240533,3.202497,163.5918,8.775551,6.29,137.9,0,9.16,8.219999,801.96,70.96,9.102099,72.8436,9.292299,69.41969,143.72,22.83,328.45,374.52,72.8
2021-06-07T17:20:00.000,2.471887,2.296424,142.1788,21.58057,7.22,133,0,9.28,8.46,802.14,72.25999,9.2241,74.3784,9.3755,70.8588,129.72,21.65,340.88,380.23,72.2
2021-06-07T17:30:00.000,1.05497,0.6474053,340.7075,50.34579,3.52,124.8,0,10.05,8.949999,802.15,72.93,10.04,75.6476,9.9405,72.9305,112.99,17.71,341.45,379.84,72.1
2021-06-07T17:40:00.000,1.909856,1.778451,341.634,21.24668,4.2,103.3,0,10.3,9.36,802.12,74.52,10.4586,75.05699,10.353,72.215,85.2,13.21,343.24,377.5,71.4
2021-06-07T17:50:00.000,2.092627,2.012584,348.2357,15.84159,4.42,68.4,0,10.2,9.4,802.2,75.43999,10.2834,75.68819,10.2394,72.5181,71.29,10.95,342.64,373.01,67.9
2021-06-07T18:00:00.000,2.122516,2.103491,352.79,7.668798,4.21,65.5,0,10.03,9.44,802.21,76.66,10.0608,77.5771,10.0399,74.03329,58.62,8.98,346.85,372.46,69.7
2021-06-07T18:10:00.000,1.631373,1.598632,342.399,11.4752,3.19,60.1,0,9.969999,9.569999,802.21,77.91,9.983,79.0522,9.969099,75.343,49.85,7.54,349.03,372.41,70.3
2021-06-07T18:20:00.000,1.624513,1.602335,344.2519,9.464316,3.17,42.6,0,9.799999,9.629999,802.33,79.36,9.830199,80.6468,9.8154,76.6243,29.73,4.07,350.72,370.2,70.7
2021-06-07T18:30:00.000,2.00508,1.961396,347.0735,11.95577,3.85,23.8,0,9.589999,9.700001,802.54,81.15,9.5791,82.69009,9.577399,78.4108,20.42,2.63,350.39,366.89,68.5
2021-06-07T18:40:00.000,1.527003,1.430085,330.6154,20.40643,3.66,18.9,0,9.349999,9.700001,802.6,82.66,9.319799,84.5016,9.3334,80.002,17.82,2.33,347.19,366.13,71
2021-06-07T18:50:00.000,0.6660733,0.5118629,204.4053,38.97452,2.91,17.2,0,8.91,9.64,802.66,84.39999,8.9438,84.2238,8.9545,79.7446,14.48,1.61,345.18,362.64,72.2
2021-06-07T19:00:00.000,2.09769,2.05759,160.6673,11.19923,4.74,14.3,0,8.37,9.21,802.62,83.68,8.342699,83.4241,8.4348,78.6806,13.86,1.27,346.28,359.52,73
2021-06-07T19:10:00.000,2.79349,2.771935,153.7896,7.11513,4.49,10.4,0,7.67,8.9,802.62,84.98,7.6445,84.972,7.8096,79.6302,6.71,0.58,349.44,357.47,73.2
2021-06-07T19:20:00.000,3.21146,3.159645,151.5909,10.28877,5.87,6.1,0,7.03,8.76,802.6899,86.78,7.074599,88.2234,7.2332,82.5704,7.57,0.67,348.33,352.1,74.8
2021-06-07T19:30:00.000,3.387533,3.359322,161.3768,7.39187,6.22,6.3,0,6.46,8.65,802.61,89.34,6.464999,91.6545,6.5972,85.8298,6.3,1.04,346.73,351.88,74.8
2021-06-07T19:40:00.000,2.596837,2.557905,163.6938,9.917728,5.24,4.5,0,6.57,8.58,802.7899,88.43999,6.467299,92.5399,6.4,87.5756,4.36,0.58,347.62,352.34,74.3
2021-06-07T19:50:00.000,3.04976,3.041801,156.4329,4.138021,5.48,2.4,0,6.52,8.6,802.84,88.5,6.5384,90.9766,6.417,86.7328,1.85,0.43,346.62,351.63,74.5
2021-06-07T20:00:00.000,2.552573,2.509402,154.387,10.53401,4.69,1,0,6.41,8.6,802.9,89.3,6.464999,91.1099,6.3031,86.74559,1.4,0.55,346.39,351.22,74.7
2021-06-07T20:10:00.000,2.723583,2.697264,151.5867,7.962487,5.26,0.1,0,6.3,8.57,802.92,89.53,6.2894,90.9636,6.1786,86.6562,0.25,0.34,345.38,349.71,75.5
2021-06-07T20:20:00.000,1.250317,1.220667,169.3363,12.47334,4.6,0,0,6.24,8.54,803.0099,90.07,6.2369,93.1224,6.1277,88.3853,0.34,0.08,346.66,351.82,74.2
2021-06-07T20:30:00.000,1.156073,1.084448,160.2502,20.16165,3.68,0,0,6.429999,8.69,803.13,90.25,6.3468,93.4023,6.2122,88.92879,-0.12,0.22,346.41,351.07,74
2021-06-07T20:40:00.000,1.787193,1.701305,143.3541,17.75688,4.09,0,0,6.6,8.699999,803.23,89.54,6.667799,89.5722,6.3578,86.4426,-0.68,0.08,346.73,350.71,74.10001
2021-06-07T20:50:00.000,0.7642366,0.2324228,207.2507,67.56953,2.33,0,0,6.63,8.75,803.3,89.53,6.8495,90.4404,6.5391,87.09489,-0.7,0.13,347.65,351.27,74.10001
2021-06-07T21:00:00.000,0.9117267,0.6914979,214.9515,39.80977,3.2,0,0,6.92,8.8,803.36,88.28,6.92,89.4525,6.739999,85.3929,-0.64,0.54,347.9,350.62,74.3
2021-06-07T21:10:00.000,2.33583,2.021128,158.4272,29.73132,6.39,0,0,7.039999,8.76,803.42,87.15,7.1766,84.7121,6.956,81.7803,-0.1,0.21,347.65,349.63,76
2021-06-07T21:20:00.000,1.83652,1.770276,143.7257,15.38364,3.79,0,0,6.749999,8.6,803.5099,87.73,6.978899,85.2794,6.8335,81.87889,-0.5,0.03,346.05,348.5,74.3
2021-06-07T21:30:00.000,0.8258133,0.2484324,344.3125,67.7291,1.94,0,0,6.76,8.54,803.6,86.89999,6.8557,86.8679,6.7486,82.6265,-0.33,0.16,346.92,349.6,73.7
2021-06-07T21:40:00.000,0.8455766,0.4645266,329.6682,54.37503,1.93,0,0,6.95,8.6,803.58,86.24999,7.017,86.2112,6.8982,82.274,-0.47,0.29,347.09,349.81,74.2
2021-06-07T21:50:00.000,1.16865,1.078131,175.6437,22.54304,3.76,0,0,6.78,8.57,803.6,86.77,6.896899,85.18359,6.750899,81.6486,-1.05,0.15,344.92,347.78,74.10001
2021-06-07T22:00:00.000,0.9764067,0.9680569,174.1042,7.490437,3.14,0,0,6.31,8.44,803.7,88.3,6.4417,86.5656,6.3659,82.56609,-0.39,0.04,344.04,347.36,74.2
2021-06-07T22:10:00.000,0.78351,0.7412809,171.3101,18.80481,2.19,0,0,6.31,8.4,803.7,87.85,6.248,89.2823,6.1308,84.7791,-0.23,0.27,345.14,347.75,73.7
2021-06-07T22:20:00.000,1.335577,1.307997,159.2213,11.63978,3.19,0,0,5.78,8.449999,803.7,91.68999,5.9675,90.6068,5.9485,85.7576,-0.43,0.05,342.2,345.19,73.9
2021-06-07T22:30:00.000,2.437913,2.419898,149.2579,6.962932,4.57,0,0,5.48,8.26,803.63,91.61,5.5586,90.41949,5.4299,86.03349,-0.45,0.05,341.36,344,74.5
2021-06-07T22:40:00.000,2.928403,2.925639,156.3925,2.488558,5.59,0,0,5.39,8.09,803.53,90.35,5.4648,89.2444,5.2331,85.6302,-0.91,0.37,341.54,343.61,74.7
2021-06-07T22:50:00.000,2.866337,2.862926,156.0696,2.794004,5.6,0,0,5.39,8.07,803.49,89.83,5.5091,89.17909,5.2264,85.87669,-1.05,0.3,340.97,342.51,75.4
2021-06-07T23:00:00.000,2.29516,2.262069,159.7725,9.725954,4.86,0,0,5.49,8,803.49,88.96999,5.5957,88.64079,5.2584,85.6805,-0.78,0.07,341.79,343.69,74.5
2021-06-07T23:10:00.000,1.81937,1.785527,157.0905,11.0474,3.59,0,0,5.5,8.059999,803.48,89.23,5.5434,89.1739,5.2442,85.7811,-0.21,0.02,342.79,344.21,74.4
2021-06-07T23:20:00.000,1.626637,1.612741,165.1717,7.486389,3.4,0,0,5.4,8.1,803.46,90.43,5.51,90.09109,5.2598,86.5871,-0.51,0,341.95,344.18,74.2
2021-06-07T23:30:00.000,1.017893,0.9935573,182.7343,12.52443,3.48,0,0,5.51,8.15,803.5,90.31,5.5142,89.9069,5.2726,86.5452,-0.53,0.03,342.44,345.09,74.10001
2021-06-07T23:40:00.000,1.283147,1.280391,151.2404,3.753575,3.06,0,0,5.51,8.15,803.42,90.14,5.6594,88.4506,5.3589,85.3994,-1.2,0,341.65,342.8,74.3
2021-06-07T23:50:00.000,1.85563,1.843857,156.6656,6.451901,3.44,0,0,5.24,8.08,803.36,91.05,5.3736,89.6001,5.1727,85.85229,-1.52,0,340.97,341.12,74.4
2021-06-08T00:00:00.000,2.229827,2.214494,162.5591,6.716795,4.62,0,0,5.5,8,803.29,88.62,5.5434,87.43089,5.1093,84.9393,-0.95,0.01,341.55,341.02,74.8
2021-06-08T00:10:00.000,0.7145833,0.1115646,173.4093,74.40874,3.33,0,0,5.51,8.01,803.29,88.87,5.7374,88.865,5.2631,85.9664,-0.45,-0.01,343.05,342.92,74.10001
2021-06-08T00:20:00.000,0.28861,0.2471381,189.3871,30.70478,1.71,0,0,5.7,8.12,803.28,88.65,5.8735,88.7717,5.6002,85.0471,-0.49,0,343.25,343.5,74.10001
2021-06-08T00:30:00.000,1.001887,0.8419226,164.0215,32.36586,2.14,0,0,5.63,8.199999,803.28,89.78999,5.8171,88.9864,5.6316,84.9254,-0.67,0,342.76,343.46,74
2021-06-08T00:40:00.000,2.223293,2.22048,155.1532,2.881037,4.33,0,0,5.13,8.14,803.3,92.16,5.3452,89.2897,5.2473,85.11409,-0.47,0,340.66,341.83,74.7
2021-06-08T00:50:00.000,2.384993,2.378343,159.5468,4.277248,5.81,0,0,5.06,7.98,803.29,91.55,5.1355,90.45409,4.8991,86.47569,-0.31,0.01,340.83,342.22,74.4
2021-06-08T01:00:00.000,2.654003,2.64767,160.2328,3.956907,5.8,0,0,5.15,7.98,803.25,90.37,5.2139,89.5534,4.910399,86.3599,-0.42,0,341.28,342.08,74.4
2021-06-08T01:10:00.000,1.908223,1.895215,164.612,6.68765,4.62,0,0,5.24,8.059999,803.22,90.87,5.2938,90.2943,5.0149,86.88319,-0.7,0,340.97,341.23,74.5
2021-06-08T01:20:00.000,2.264453,2.237822,165.6844,8.784125,4.93,0,0,5.02,8,803.14,91.43,5.1001,90.1539,4.8852,86.2655,-0.72,0.01,341.03,340.69,74.2
2021-06-08T01:30:00.000,2.378297,2.362154,156.8278,6.673367,5.02,0,0,5.01,7.97,803.1,91.21999,5.0654,90.61369,4.7846,86.97279,-0.39,0.01,340.8,340.77,74.60001
2021-06-08T01:40:00.000,2.743837,2.738815,157.1266,3.465098,5.1,0,0,5.14,7.989999,803.11,90.59999,5.2576,89.5303,4.8762,86.5047,-0.52,0,340.95,340.98,74.60001
2021-06-08T01:50:00.000,2.88267,2.871005,160.3451,5.152732,5.4,0,0,5.04,7.96,803.03,90.83,5.1274,89.6963,4.8091,86.4321,-0.48,0,340.69,340.37,75
2021-06-08T02:00:00.000,2.653513,2.633255,168.879,7.077518,5.51,0,0,5.57,7.96,803,88.09,5.5101,89.0592,5.0553,86.3327,-0.32,0.02,344.14,342.81,74.4
2021-06-08T02:10:00.000,2.027947,1.973992,165.4665,13.21211,4.48,0,0,5.78,8.21,803.0699,88.78,5.9495,88.7119,5.5624,85.91139,-0.63,-0.01,343.1,341.44,74.60001
2021-06-08T02:20:00.000,2.3814,2.332557,151.9724,11.6003,4.69,0,0,5.22,8.14,803,92.39,5.3132,90.42809,5.1226,86.13699,-0.29,0.01,343.02,342.07,74.5
2021-06-08T02:30:00.000,2.151263,2.097584,158.0378,12.79495,4.9,0,0,5.57,8.1,802.87,89.45,5.6218,88.3787,5.274199,85.3064,-0.52,0,343.61,341.79,74.4
2021-06-08T02:40:00.000,1.07751,1.004557,173.8215,21.07644,2.93,0,0,5.72,8.11,802.83,88.36,5.8623,87.41679,5.4207,84.4742,-0.86,0,343.58,341.57,73.9
2021-06-08T02:50:00.000,1.14513,1.085006,164.7339,18.56016,2.2,0,0,5.59,8.199999,802.7999,90.21,5.7504,89.2314,5.3627,86.1097,-0.65,0,344,341.94,73.8
2021-06-08T03:00:00.000,1.692623,1.674627,163.6582,8.352147,3.88,0,0,5.47,8.199999,802.8099,90.85,5.6372,89.3241,5.3519,85.8172,-0.92,0,342,340.28,74.10001
2021-06-08T03:10:00.000,1.92276,1.907429,148.2272,7.232929,3.32,0,0,5.28,8.11,802.88,91.34,5.3788,90.4265,5.1547,86.3382,-1.47,0,342.87,340.2,74
2021-06-08T03:20:00.000,1.85465,1.791553,171.6698,14.9402,4.72,0,0,5.48,8.1,802.86,90.27,5.5516,88.7754,5.2074,85.5445,-1.37,0,342.43,339.36,74.3
2021-06-08T03:30:00.000,1.54644,1.525858,161.7803,9.344537,3.94,0,0,5.42,8.059999,802.9,89.93999,5.4997,88.7272,5.1906,85.2042,-1.46,0,341.77,338.49,74.7
2021-06-08T03:40:00.000,1.57829,1.547816,149.5453,11.25526,3.52,0,0,5.11,7.95,802.9,90.93,5.2322,88.77779,5.0057,84.99709,-0.72,0,341.95,339.65,73.9
2021-06-08T03:50:00.000,1.579433,1.546413,177.1024,11.71189,4.21,0,0,5.4,7.94,802.93,88.50999,5.4917,88.21919,5.090899,85.3989,-1.02,0,341.82,339.37,73.9
2021-06-08T04:00:00.000,1.748157,1.74356,159.4397,4.15335,3.45,0,0,5.179999,8,803,90.23,5.3009,89.3021,5.0302,85.6831,-0.65,0,341.61,339.24,74
2021-06-08T04:10:00.000,2.117616,2.096735,144.1568,8.043481,2.94,0,0,4.87,7.889999,803,91.33,5.0201,89.1998,4.7933,85.4019,0.04,0,340.77,339.05,74.10001
2021-06-08T04:20:00.000,1.776903,1.679958,167.2579,18.91977,3.82,0,0,5.46,7.889999,803,88.09999,5.4707,88.88249,4.9903,86.1814,0.46,-0.01,343.03,340.02,74.2
2021-06-08T04:30:00.000,1.969473,1.951943,164.231,7.641954,4.75,0.9,0,5.4,7.98,802.99,89.21999,5.4767,88.0774,5.1358,84.8842,1.4,0.21,343.82,341,74.4
2021-06-08T04:40:00.000,0.7671766,0.1778592,242.6414,67.34933,3.27,2.8,0,5.86,8.07,803,87.00999,6.0461,86.6813,5.6871,83.6847,5.68,0.33,344.49,341.65,74
2021-06-08T04:50:00.000,0.8774266,0.74199,215.9902,31.82348,2.05,8.8,0,5.82,8.11,803.0599,87.86,5.941,87.059,5.7031,83.5435,13.74,1.6,344.69,342.73,74.10001
2021-06-08T05:00:00.000,0.8459033,0.8096179,148.3748,16.77608,2,18.3,0,5.84,8.199999,803.0699,88.63,6.0148,87.7026,5.6844,84.6706,23.15,2.87,345.89,344.34,73.7
2021-06-08T05:10:00.000,0.49098,0.1624285,229.4964,66.26051,1.19,26.6,0,5.88,8.24,803.1,89.33,6.0995,87.2207,5.7436,84.3368,33.23,4.4,347.18,346.78,73.7
2021-06-08T05:20:00.000,0.5398166,0.06399091,193.1583,76.04766,1.4,37.2,0,5.86,8.33,803.19,89.7,6.218699,87.40269,6.0694,83.7757,42.81,5.57,347.12,347.21,74.10001
2021-06-08T05:30:00.000,0.3038,0.2754224,158.6227,23.48554,2.17,46.7,0,5.84,8.4,803.28,90.74,6.0674,88.81319,5.9836,84.7372,54.69,7.08,347.1,348.59,73.9
2021-06-08T05:40:00.000,1.71696,1.673908,150.5865,12.82638,3.36,58.3,0,5.85,8.4,803.36,90.56999,5.9855,88.1599,5.8662,84.24129,67.71,8.82,347.34,348.93,73.7
2021-06-08T05:50:00.000,1.43717,1.411537,163.6691,10.81764,3.09,68.1,0,5.78,8.4,803.49,91.25999,5.9754,88.65919,5.8929,84.5985,77.4,10.43,346.89,351.33,74
2021-06-08T06:00:00.000,1.54497,1.534992,159.8907,6.509529,4.2,75,0,5.8,8.469999,803.45,91.86,5.9427,89.3343,5.9261,85.1291,84.07,11.12,346.79,350.92,74.2
2021-06-08T06:10:00.000,2.2883,2.276041,160.8091,5.928595,4.31,83.7,0,5.8,8.4,803.41,91,5.8666,88.08549,5.8638,84.0925,99.48,13.57,346.1,352.26,74.5
2021-06-08T06:20:00.000,2.197813,2.177986,150.3511,7.69344,4.03,104,0,5.92,8.449999,803.36,90.78999,6.015,88.5351,5.9622,84.6894,128.01,17.64,339.55,353.2,74.5
2021-06-08T06:30:00.000,2.645837,2.62386,156.4368,7.382156,4.65,127.3,0,6.03,8.48,803.29,90.58,6.1017,88.3644,6.0447,84.36769,159.43,22.64,332.95,356.67,74.4
2021-06-08T06:40:00.000,1.568817,1.55961,169.4835,6.205031,3.57,154.6,0,6.41,8.65,803.37,90.12,6.543799,87.9527,6.475699,84.2074,184.2,26.85,321.66,361.25,73.8
2021-06-08T06:50:00.000,1.78066,1.768953,151.1837,6.567782,3.22,160.5,0,6.69,8.78,803.24,89.6,6.855399,86.0742,6.864799,82.2902,160.32,22.57,297.53,358.51,74.4
2021-06-08T07:00:00.000,2.232603,2.202091,155.4471,9.469171,3.83,135.1,0,6.589999,8.73,803.16,89.99,6.722899,85.47459,6.8122,81.47649,137.22,19.56,281.84,356.21,74
